,p_ab_per,t,p_l,p_ab
1310,0.9404656233390806,898.575428162316,3,0.3450335754797839
1311,0.9439896075959257,901.0479832326674,3,0.3363381860541347
1312,0.9464397375315354,903.7093498798242,3,0.328322027578705
1313,0.9476698137256269,906.8123185461618,3,0.32072969678158053
1314,0.9469928695397126,910.1876155618766,3,0.3149582900842982
1315,0.9452785818881065,913.391964907936,3,0.31155483113248944
1316,0.9428514686342114,916.3646322871941,3,0.3106693367407726
1317,0.937304207696788,919.5593631408947,3,0.31203497770019684
1318,0.9255529530150615,923.5257973095671,3,0.31632127465732013
1319,0.9024698944070697,928.3283427815861,3,0.3268503453060915
1320,0.865805190746472,933.2695195844265,3,0.34147240592859945
1321,0.8200718021269364,937.7193910708622,3,0.35633486904027967
1322,0.7630756673374234,941.910554179563,3,0.3724617555412992
1323,0.6824332227555399,946.5678352450275,3,0.3893851004037425
1324,0.5684325869307648,952.048556695927,3,0.4066882545317938
1325,0.4618288234473408,956.800968934139,3,0.4182533050963054
1326,0.35793103339111915,961.5533811723509,3,0.4234915334376833
1327,0.2611431245575918,966.5539306731326,3,0.4212060688730257
1328,0.18410656932930275,971.4799593837081,3,0.4106245447342706
1329,0.13045716133622007,975.9872575283614,3,0.39444249599029124
1330,0.09339416196129066,980.1727295567721,3,0.3734765195128258
1331,0.06564849445528823,984.472903901879,3,0.3487895078172557
1332,0.0444579456815216,989.1796290330143,3,0.32018219181091806
1333,0.029855753877424333,994.0266327626915,3,0.2946836648236479
1334,0.022196475040407768,997.7571087052661,3,0.28246090758002007
1335,0.018673790786164553,1000.0,3,0.2801667164822306
1861,0.018673790786164553,1000.0,3,0.2801667164822306
1862,0.018402655263004143,1000.1922591060714,3,0.28018757313812886
1863,0.01593231811235425,1002.1148501667857,3,0.2820835514968792
1864,0.009919162059191036,1008.9756452906619,3,0.31608212508591343
1865,0.008406425551118549,1011.7317838590969,3,0.3345026526920446
1866,0.007238242531858626,1014.487922427532,3,0.349457439833952
1867,0.005737887013139685,1019.6852967467997,3,0.36092143257745546
1868,0.005216862248122018,1022.5093592399124,3,0.35978852113721965
1869,0.004846705963066153,1025.3334217330253,3,0.35442847741952804
1870,0.004520978785357623,1029.3943157897759,3,0.34161340933290446
1871,0.004428759371263216,1031.89288380881,3,0.33222513879079607
1872,0.00439988001059673,1034.391451827844,3,0.3219615964524317
1873,0.0044459148125987405,1037.7145778900976,3,0.307852327536224
1874,0.004547456404675994,1040.2958220444084,3,0.2963726879567409
1875,0.004698897391386964,1042.877066198719,3,0.2855385470713805
1876,0.0049190668099399135,1045.7438053837693,3,0.2734074332339435
1877,0.0051517050297961095,1048.1561271195678,3,0.26353134017868857
1878,0.005421927455484595,1050.5684488553663,3,0.2536167119708277
1879,0.0057592486300305345,1053.2219479531116,3,0.24340693448367576
1880,0.006149390246295888,1055.9548067412882,3,0.23391687674361084
1881,0.0065074422153870905,1058.1583398522525,3,0.2268720218294266
1882,0.00689303265666016,1060.361872963217,3,0.22052020472444236
1883,0.00737978669962242,1062.9549832573973,3,0.21424470899197895
1884,0.007956187671939528,1065.820120963205,3,0.21003135861684055
1885,0.008426511958791667,1067.9253878208037,3,0.20996299419120515
1886,0.00891812687238516,1070.0306546784025,3,0.21285989079491485
1887,0.00955952690686027,1072.6574580101328,3,0.2220963761551869
1888,0.010231874547057169,1075.2650622292979,3,0.23856612255893767
1889,0.01093602557731986,1077.8726664484632,3,0.26058411925980324
1890,0.011625256009774097,1080.2975946164634,3,0.2826190368458507
1891,0.012283976860604298,1082.4967343108508,3,0.30140934126441454
1892,0.01296113610528995,1084.6972654474919,3,0.31659712000234436
1893,0.013729739189698609,1087.1455317149362,3,0.3309197054180147
1894,0.014581868212046548,1089.8140497071151,3,0.34406184534091216
1895,0.01532061667092646,1092.0267032655604,3,0.35364626940750155
1896,0.0160694727868366,1094.2393568240057,3,0.3635093066664748
1897,0.016923046433678226,1096.753223919123,3,0.3736894943913512
1898,0.017836757993173934,1099.4518796405173,3,0.3851707475969163
1899,0.018589504900982413,1101.5757542717065,3,0.3945907656840185
1900,0.019338679246451013,1103.6996289028957,3,0.40387027138071724
1901,0.020220550010746186,1106.2323012644965,3,0.4156645331347104
1902,0.021181185322389582,1109.0515445455521,3,0.42912235380100133
1903,0.02192501720922763,1111.0984261325862,3,0.439146512459549
1904,0.02266261723539924,1113.1453077196202,3,0.44905655893789787
1905,0.023598042025328763,1115.7267903429604,3,0.4609993887121986
1906,0.02459948408420231,1118.3293128244152,3,0.4720920279426582
1907,0.025742607323200353,1120.93183530587,3,0.4820672248737165
1908,0.0271068067349787,1123.3328398288102,3,0.49127372785661183
1909,0.028884159327310605,1125.532531193299,3,0.4988379275043994
1910,0.03171634223788799,1127.8279346481133,3,0.5050958391555903
1911,0.037457174332918515,1130.5464166415866,3,0.510795831287238
1912,0.049730774279275046,1133.7673462808443,3,0.5149520219337845
1913,0.06936544994939714,1137.2456451177654,3,0.5149626475523741
1914,0.08720786911566253,1140.6911983081468,3,0.5112249837214708
